debugT6V3HJ:debugWUZL5M,4,1605290587432,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugT6V3HJ:debugWUZL5M,5,1605290590474,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugT6V3HJ:debugWUZL5M,6,1605290601054,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugT6V3HJ:debugWUZL5M,7,1605290602106,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug0IK9YS:debugD6YZFC,0,1605291474703,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug0IK9YS:debugD6YZFC,1,1605291475826,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1119, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug0IK9YS:debugD6YZFC,2,1605291475836,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug0IK9YS:debugD6YZFC,3,1605291480417,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug0IK9YS:debugD6YZFC,4,1605291480430,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug0IK9YS:debugD6YZFC,5,1605291484111,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug0IK9YS:debugD6YZFC,6,1605291494679,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug0IK9YS:debugD6YZFC,7,1605291496075,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug59J2MR:debugYSADKX,0,1605292234005,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug59J2MR:debugYSADKX,1,1605292235294,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1284, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug59J2MR:debugYSADKX,2,1605292235306,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug59J2MR:debugYSADKX,3,1605292240183,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug59J2MR:debugYSADKX,4,1605292240197,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug59J2MR:debugYSADKX,5,1605292241945,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug59J2MR:debugYSADKX,6,1605292252526,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug59J2MR:debugYSADKX,7,1605292253647,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug2G4DRB:debugICA6US,0,1605294136603,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug2G4DRB:debugICA6US,1,1605294137763,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1156, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug2G4DRB:debugICA6US,2,1605294137774,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug2G4DRB:debugICA6US,3,1605294142817,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug2G4DRB:debugICA6US,4,1605294142832,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug2G4DRB:debugICA6US,5,1605294144827,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debug2G4DRB:debugICA6US,6,1605294155389,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug2G4DRB:debugICA6US,7,1605294155902,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugDDQFPH:debug5YWPRZ,0,1605294620956,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugDDQFPH:debug5YWPRZ,1,1605294622314,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1354, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugDDQFPH:debug5YWPRZ,2,1605294622328,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugDDQFPH:debug5YWPRZ,3,1605294627619,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugDDQFPH:debug5YWPRZ,4,1605294627629,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugDDQFPH:debug5YWPRZ,5,1605294629019,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugDDQFPH:debug5YWPRZ,6,1605294639600,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugDDQFPH:debug5YWPRZ,7,1605294640102,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugY8FWS8:debugEC8DV9,0,1605295322333,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugY8FWS8:debugEC8DV9,1,1605295323630,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1293, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugY8FWS8:debugEC8DV9,2,1605295323641,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugY8FWS8:debugEC8DV9,3,1605295327638,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugY8FWS8:debugEC8DV9,4,1605295327653,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugY8FWS8:debugEC8DV9,5,1605295328977,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugY8FWS8:debugEC8DV9,6,1605295339530,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugY8FWS8:debugEC8DV9,7,1605295340039,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugHCCUDB:debugFG8KTA,0,1605296023834,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugHCCUDB:debugFG8KTA,1,1605296025302,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1462, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugHCCUDB:debugFG8KTA,2,1605296025311,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugHCCUDB:debugFG8KTA,3,1605296030277,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugHCCUDB:debugFG8KTA,4,1605296030287,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugHCCUDB:debugFG8KTA,5,1605296037879,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugHCCUDB:debugFG8KTA,6,1605296038997,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 1""}"
debugHCCUDB:debugFG8KTA,7,1605296041556,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 2""}"
debugHCCUDB:debugFG8KTA,8,1605296050990,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugHCCUDB:debugFG8KTA,9,1605296051792,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugHLE0XY:debug2QXYR3,0,1605296792191,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugHLE0XY:debug2QXYR3,1,1605296793482,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1287, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugHLE0XY:debug2QXYR3,2,1605296793492,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugHLE0XY:debug2QXYR3,3,1605296797947,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugHLE0XY:debug2QXYR3,4,1605296797958,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugHLE0XY:debug2QXYR3,5,1605296799407,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugHLE0XY:debug2QXYR3,6,1605296809972,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugHLE0XY:debug2QXYR3,7,1605296810541,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugA2415U:debugIHWR3T,0,1605297161914,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugA2415U:debugIHWR3T,1,1605297163244,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1326, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugA2415U:debugIHWR3T,2,1605297163259,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
